TSIC,Code,Product,Unit,Year,Month,"Begin month
inventory",Production,Domestic,Export,Total,"Shipment value
(thousand baht)","Month-end 
inventory",Capacity
10132,010,sausage,ton,2021,8,"5,339","12,863","13,103",290,"13,393","1,076,562","5,070","18,833"
10132,010,sausage,ton,2021,9,"5,070","11,859","12,246",286,"12,533","1,038,073","4,817","19,133"
10132,010,sausage,ton,2021,10,"4,817","12,559","12,621",168,"12,789","1,114,051","5,105","19,133"
10132,010,sausage,ton,2021,11,"5,105","15,167","15,495",327,"15,822","1,287,318","4,880","19,133"
10132,010,sausage,ton,2021,12,"4,880","16,722","17,526",331,"17,857","1,458,610","4,552","19,183"
10132,010,sausage,ton,2022,1,"4,571","15,234","15,606",321,"15,927","1,271,403","4,056","20,683"
10132,010,sausage,ton,2022,2,"4,056","12,821","13,293",227,"13,520","1,114,635","3,658","20,683"
10132,010,sausage,ton,2022,3,"3,658","13,589","13,460",311,"13,771","1,138,455","3,435","20,683"
10132,010,sausage,ton,2022,4,"3,435","14,286","14,311",154,"14,465","1,174,747","3,232","20,683"
10132,010,sausage,ton,2022,5,"3,232","13,922","14,150",337,"14,487","1,160,642","2,883","20,683"
10132,010,sausage,ton,2022,6,"2,883","14,084","13,826",325,"14,152","1,101,104","2,792","20,683"
10132,010,sausage,ton,2022,7,"2,792","14,196","14,162",365,"14,528","1,189,282","2,458","20,683"
10132,010,sausage,ton,2022,8,"2,458","14,637","14,572",251,"14,822","1,246,544","2,247","20,683"
10132,010,sausage,ton,2022,9,"2,247","14,083","13,875",287,"14,162","1,193,475","2,163","20,683"
10132,010,sausage,ton,2022,10,"2,163","15,006","14,878",204,"15,081","1,280,161","2,022","20,683"
10132,010,sausage,ton,2022,11,"2,022","15,748","15,487",274,"15,761","1,306,354","2,087","20,683"
10132,010,sausage,ton,2022,12,"2,087","16,810","17,057",267,"17,324","1,476,935","1,568","20,683"
10132,010,sausage,ton,2023,1,"1,568","15,438","14,966",206,"15,172","1,236,347","1,805","21,083"
10132,010,sausage,ton,2023,2,"1,805","14,177","13,869",223,"14,092","1,202,861","1,873","21,083"
10132,010,sausage,ton,2023,3,"1,873","15,560","14,959",283,"15,242","1,333,947","2,024","21,083"
10132,010,sausage,ton,2023,4,"2,024","15,021","15,403",186,"15,589","1,357,520","1,425","21,083"
10132,010,sausage,ton,2023,5,"1,425","16,255","15,925",372,"16,297","1,407,410","1,346","21,083"
10132,010,sausage,ton,2023,6,"1,346","15,143","14,530",326,"14,856","1,301,250","1,594","21,083"
10132,010,sausage,ton,2023,7,"1,623","15,322","15,032",301,"15,333","1,290,201","1,572","21,083"
10132,010,sausage,ton,2023,8,"1,572","15,216","14,838",224,"15,062","1,358,928","1,701","21,083"
10132,010,sausage,ton,2023,9,"1,701","15,084","14,689",271,"14,960","1,346,610","1,802","21,083"
10132,010,sausage,ton,2023,10,"1,802","15,630","15,279",355,"15,634","1,447,517","1,673","21,083"
10132,010,sausage,ton,2023,11,"1,673","17,143","16,588",335,"16,923","1,457,157","1,855","21,083"
10132,010,sausage,ton,2023,12,"1,855","17,644","17,516",324,"17,840","1,590,752","1,647","22,383"
10132,010,sausage,ton,2024,1,"1,647","15,515","15,389",247,"15,636","1,363,736","1,485","22,383"
10132,010,sausage,ton,2024,2,"1,485","14,596","14,484",261,"14,745","1,295,338","1,317","22,383"
10132,010,sausage,ton,2024,3,"1,317","15,553","14,839",347,"15,186","1,366,668","1,656","22,383"
10132,010,sausage,ton,2024,4,"1,656","15,948","15,894",199,"16,092","1,454,439","1,486","22,383"
10132,010,sausage,ton,2024,5,"1,486","16,130","15,737",270,"16,007","1,432,252","1,582","22,383"
10132,010,sausage,ton,2024,6,"1,582","14,847","14,688",285,"14,973","1,310,486","1,424","22,383"
10132,010,sausage,ton,2024,7,"1,424","16,560","16,517",220,"16,737","1,465,561","1,217","22,383"
10132,010,sausage,ton,2024,8,"1,217","17,479","17,071",190,"17,262","1,481,699","1,435","22,383"
10132,010,sausage,ton,2024,9,"1,435","16,031","15,636",329,"15,965","1,427,185","1,500","22,383"
10132,010,sausage,ton,2024,10,"1,500","16,861","16,536",183,"16,719","1,518,028","1,643","22,390"
10132,010,sausage,ton,2024,11,"1,643","18,990","18,353",257,"18,610","1,578,925","2,023","22,390"
10132,010,sausage,ton,2024,12,"2,023","19,050","19,239",201,"19,439","1,722,734","1,633","22,390"
10132,010,sausage,ton,2025,1,"1,633","17,421","17,430",166,"17,596","1,540,400","1,458","22,890"
10132,010,sausage,ton,2025,2,"1,458","15,362","15,132",285,"15,417","1,386,575","1,403","22,890"
10132,010,sausage,ton,2025,3,"1,403","16,148","15,682",281,"15,963","1,445,286","1,589","22,890"
10132,010,sausage,ton,2025,4,"1,589","17,186","17,320",112,"17,432","1,551,271","1,342","22,890"
10132,010,sausage,ton,2025,5,1341.761,16869.977,16336.838,274,16610.838,1488592.49,1600.897,22890
10132,010,sausage,ton,2025,6,1600.897,15754.865,15676.36,272.96,15949.32,1285972.724,1406.922,22890
10139,010,seasoned chicken meat,ton,2021,1,"12,312","17,055","4,463","12,879","17,343","2,328,368","12,270","29,690"
10139,010,seasoned chicken meat,ton,2021,2,"12,270","17,071","3,285","14,303","17,588","2,339,538","12,331","29,690"
10139,010,seasoned chicken meat,ton,2021,3,"12,331","21,328","4,190","17,852","22,042","3,036,649","11,477","29,690"
10139,010,seasoned chicken meat,ton,2021,4,"11,477","18,942","4,071","16,143","20,214","2,686,087","10,311","29,690"
10139,010,seasoned chicken meat,ton,2021,5,"10,311","21,094","4,063","18,252","22,315","3,050,840","9,400","29,690"
10139,010,seasoned chicken meat,ton,2021,6,"9,400","21,792","3,655","16,840","20,495","2,895,428","11,000","29,690"
10139,010,seasoned chicken meat,ton,2021,7,"11,000","16,748","3,381","17,705","21,086","2,989,504","7,186","29,690"
10139,010,seasoned chicken meat,ton,2021,8,"7,186","9,151","2,732","8,356","11,088","1,617,374","5,236","29,690"
10139,010,seasoned chicken meat,ton,2021,9,"5,236","15,043","2,727","9,295","12,022","1,729,289","7,170","29,690"
10139,010,seasoned chicken meat,ton,2021,10,"7,170","19,372","3,900","12,996","16,896","2,330,938","9,779","29,690"
10139,010,seasoned chicken meat,ton,2021,11,"9,779","20,918","4,288","15,329","19,617","2,830,994","11,113","29,690"
10139,010,seasoned chicken meat,ton,2021,12,"11,113","21,146","4,761","16,943","21,703","3,115,107","10,871","29,690"
10139,010,seasoned chicken meat,ton,2022,1,"10,871","19,912","4,454","16,291","20,745","2,963,471","10,200","29,690"
10139,010,seasoned chicken meat,ton,2022,2,"10,200","19,817","3,815","17,442","21,256","3,090,829","9,322","29,690"
10139,010,seasoned chicken meat,ton,2022,3,"9,322","22,902","4,263","17,735","21,998","3,183,411","10,552","29,690"
10139,010,seasoned chicken meat,ton,2022,4,"10,552","19,471","4,365","15,639","20,003","2,836,195","10,287","29,690"
10139,010,seasoned chicken meat,ton,2022,5,"10,287","20,553","4,075","18,181","22,256","3,454,179","8,862","29,690"
10139,010,seasoned chicken meat,ton,2022,6,"8,862","22,504","4,364","17,796","22,161","3,398,283","9,672","29,690"
10139,010,seasoned chicken meat,ton,2022,7,"9,672","22,757","4,668","18,516","23,184","3,604,822","9,864","29,690"
10139,010,seasoned chicken meat,ton,2022,8,"9,864","23,697","4,438","18,898","23,336","3,841,999","10,855","29,690"
10139,010,seasoned chicken meat,ton,2022,9,"10,855","23,159","4,144","19,709","23,853","4,085,593","10,651","29,690"
10139,010,seasoned chicken meat,ton,2022,10,"10,651","20,271","3,797","17,753","21,550","3,754,453","9,665","29,690"
10139,010,seasoned chicken meat,ton,2022,11,"9,665","20,009","3,336","16,825","20,161","3,468,480","9,891","29,690"
10139,010,seasoned chicken meat,ton,2022,12,"9,891","20,398","4,716","15,560","20,276","3,203,832","10,477","29,690"
10139,010,seasoned chicken meat,ton,2023,1,"10,477","18,608","4,334","14,510","18,844","2,850,770","10,379","29,690"
10139,010,seasoned chicken meat,ton,2023,2,"10,379","18,635","3,195","15,240","18,434","2,954,982","11,155","29,690"
10139,010,seasoned chicken meat,ton,2023,3,"11,155","20,014","4,479","16,056","20,535","3,108,989","10,940","29,950"
10139,010,seasoned chicken meat,ton,2023,4,"10,940","17,258","3,677","15,469","19,146","2,975,019","9,338","29,950"
10139,010,seasoned chicken meat,ton,2023,5,"9,338","19,839","3,675","15,033","18,708","2,890,248","10,756","29,950"
10139,010,seasoned chicken meat,ton,2023,6,"10,756","19,086","3,797","15,456","19,252","2,967,176","11,184","29,950"
10139,010,seasoned chicken meat,ton,2023,7,"11,184","19,808","3,752","16,344","20,096","3,140,196","11,392","29,950"
10139,010,seasoned chicken meat,ton,2023,8,"11,392","19,653","4,016","15,533","19,549","3,044,835","12,079","29,950"
10139,010,seasoned chicken meat,ton,2023,9,"12,079","20,551","3,737","16,475","20,212","3,184,437","13,063","29,950"
10139,010,seasoned chicken meat,ton,2023,10,"13,063","19,736","3,724","17,252","20,976","3,389,310","12,394","29,950"
10139,010,seasoned chicken meat,ton,2023,11,"12,394","19,710","3,733","16,162","19,895","3,102,921","12,556","29,950"
10139,010,seasoned chicken meat,ton,2023,12,"12,556","17,834","3,805","15,240","19,045","2,895,158","11,680","29,950"
10139,010,seasoned chicken meat,ton,2024,1,"11,680","17,948","3,638","15,615","19,253","2,955,104","11,177","29,950"
10139,010,seasoned chicken meat,ton,2024,2,"11,177","17,450","3,486","15,177","18,663","2,871,539","10,795","29,950"
10139,010,seasoned chicken meat,ton,2024,3,"10,795","19,268","4,034","16,371","20,405","3,151,417","10,988","29,950"
10139,010,seasoned chicken meat,ton,2024,4,"10,988","18,504","4,027","15,109","19,136","2,977,340","11,166","29,950"
10139,010,seasoned chicken meat,ton,2024,5,"11,166","20,561","4,148","16,652","20,800","3,321,255","11,949","29,950"
10139,010,seasoned chicken meat,ton,2024,6,"11,949","19,378","3,843","17,308","21,152","3,414,537","11,008","29,950"
10139,010,seasoned chicken meat,ton,2024,7,"11,008","20,089","4,201","17,860","22,060","3,416,477","10,347","29,950"
10139,010,seasoned chicken meat,ton,2024,8,"10,347","21,855","4,541","16,136","20,677","3,116,022","12,573","29,950"
10139,010,seasoned chicken meat,ton,2024,9,"12,573","20,809","4,069","18,469","22,538","3,403,368","12,248","29,950"
10139,010,seasoned chicken meat,ton,2024,10,"12,248","21,491","4,791","17,869","22,660","3,304,433","12,394","29,950"
10139,010,seasoned chicken meat,ton,2024,11,"12,394","20,355","4,829","17,588","22,417","3,333,078","11,818","29,950"
10139,010,seasoned chicken meat,ton,2024,12,"11,818","18,572","4,111","15,550","19,661","3,015,295","12,016","29,950"
10139,010,seasoned chicken meat,ton,2025,1,"11,560","19,468","4,557","15,658","20,215","3,023,953","12,496","29,950"
10139,010,seasoned chicken meat,ton,2025,2,"12,496","19,586","3,888","16,093","19,981","2,985,018","13,246","29,950"
10139,010,seasoned chicken meat,ton,2025,3,"13,246","21,914","4,469","19,025","23,494","3,552,262","13,300","29,950"
10139,010,seasoned chicken meat,ton,2025,4,"13,300","19,463","4,416","16,252","20,669","3,122,376","12,869","29,950"
10139,010,seasoned chicken meat,ton,2025,5,12869.305,22395.883,4308.263,17829.088,22137.351,3295225.655,14302.74,29950
10139,010,seasoned chicken meat,ton,2025,6,14302.74,21151.641,4368.743,20286.011,24654.754,3685024.88,12199.584,29950
10211,010,frozen fish,ton,2021,1,"18,043","8,860","3,899","3,620","7,519","977,528","18,882","21,392"
10211,010,frozen fish,ton,2021,2,"18,882","8,669","4,137","3,301","7,438","959,697","19,539","21,462"
10211,010,frozen fish,ton,2021,3,"19,539","10,773","5,394","4,491","9,884","1,319,613","19,768","21,212"
10211,010,frozen fish,ton,2021,4,"19,768","8,306","4,608","4,574","9,182","1,157,298","18,162","21,182"
10211,010,frozen fish,ton,2021,5,"18,162","8,992","4,248","3,929","8,177","1,098,859","17,937","21,302"
10211,010,frozen fish,ton,2021,6,"17,937","8,848","4,128","3,774","7,902","1,074,352","17,981","21,152"
10211,010,frozen fish,ton,2021,7,"17,981","8,100","3,783","3,467","7,250","1,027,770","18,005","21,202"
10211,010,frozen fish,ton,2021,8,"18,005","8,408","3,741","3,672","7,412","1,050,746","21,631","21,432"
10211,010,frozen fish,ton,2021,9,"21,631","8,197","3,889","3,833","7,723","1,064,315","21,467","21,142"
10211,010,frozen fish,ton,2021,10,"21,467","9,098","4,102","4,497","8,599","1,128,808","19,521","21,062"
10211,010,frozen fish,ton,2021,11,"19,521","10,193","4,528","4,532","9,061","1,294,115","23,639","21,112"
10211,010,frozen fish,ton,2021,12,"23,639","10,405","6,317","4,229","10,546","1,381,029","25,697","21,262"
10211,010,frozen fish,ton,2022,1,"25,697","9,743","5,237","3,628","8,865","1,187,983","29,965","22,292"
10211,010,frozen fish,ton,2022,2,"29,965","9,787","4,041","6,440","10,481","1,414,436","29,188","22,302"
10211,010,frozen fish,ton,2022,3,"29,188","9,818","4,892","6,533","11,425","1,505,126","27,968","22,212"
10211,010,frozen fish,ton,2022,4,"27,968","7,291","5,376","4,035","9,411","1,319,424","26,901","22,332"
10211,010,frozen fish,ton,2022,5,"26,901","9,005","4,046","5,797","9,843","1,369,987","26,208","22,262"
10211,010,frozen fish,ton,2022,6,"26,208","8,035","3,708","6,236","9,944","1,455,766","24,662","22,042"
10211,010,frozen fish,ton,2022,7,"24,662","8,303","4,272","5,533","9,805","1,507,095","23,209","22,072"
10211,010,frozen fish,ton,2022,8,"23,319","10,777","4,248","6,224","10,471","1,719,714","13,222","22,392"
10211,010,frozen fish,ton,2022,9,"13,222","10,122","5,486","5,321","10,807","1,797,112","13,273","22,342"
10211,010,frozen fish,ton,2022,10,"13,273","10,832","4,602","6,014","10,616","1,868,460","12,796","22,352"
10211,010,frozen fish,ton,2022,11,"12,796","10,606","4,872","5,848","10,720","1,756,414","12,651","22,385"
10211,010,frozen fish,ton,2022,12,"12,651","9,491","5,927","5,919","11,846","1,785,344","10,174","22,552"
10211,010,frozen fish,ton,2023,1,"10,174","9,240","4,947","5,049","9,996","1,495,984","10,333","22,652"
10211,010,frozen fish,ton,2023,2,"10,333","9,707","4,133","4,570","8,703","1,280,466","11,363","22,382"
10211,010,frozen fish,ton,2023,3,"11,363","9,495","4,569","5,092","9,661","1,447,976","11,954","22,362"
10211,010,frozen fish,ton,2023,4,"11,954","7,529","3,733","4,806","8,538","1,275,464","10,960","22,382"
10211,010,frozen fish,ton,2023,5,"10,960","8,827","3,806","5,038","8,845","1,326,986","11,882","22,322"
10211,010,frozen fish,ton,2023,6,"11,882","9,013","4,194","4,975","9,169","1,374,289","12,078","22,402"
10211,010,frozen fish,ton,2023,7,"12,078","8,899","4,481","4,167","8,648","1,335,256","14,825","22,352"
10211,010,frozen fish,ton,2023,8,"14,825","9,167","4,598","5,739","10,336","1,618,059","16,031","22,232"
10211,010,frozen fish,ton,2023,9,"16,031","9,350","4,142","5,279","9,421","1,434,419","18,283","22,212"
10211,010,frozen fish,ton,2023,10,"18,283","9,003","4,455","5,091","9,545","1,402,558","21,589","22,292"
10211,010,frozen fish,ton,2023,11,"21,589","8,570","4,650","5,546","10,196","1,556,782","22,457","22,252"
10211,010,frozen fish,ton,2023,12,"22,457","8,508","4,502","4,888","9,391","1,441,515","22,239","22,289"
10211,010,frozen fish,ton,2024,1,"22,239","8,660","4,641","6,157","10,797","1,594,653","22,039","22,462"
10211,010,frozen fish,ton,2024,2,"22,039","11,282","7,703","4,734","12,437","1,513,254","21,230","22,332"
10211,010,frozen fish,ton,2024,3,"21,230","10,377","4,653","7,234","11,888","1,654,423","20,718","22,242"
10211,010,frozen fish,ton,2024,4,"20,718","8,064","4,725","6,124","10,849","1,557,178","19,368","22,262"
10211,010,frozen fish,ton,2024,5,"19,368","10,056","4,860","7,245","12,105","1,638,694","16,451","22,212"
10211,010,frozen fish,ton,2024,6,"16,451","10,236","5,011","5,216","10,226","1,459,058","15,881","22,282"
10211,010,frozen fish,ton,2024,7,"15,881","10,869","6,660","5,088","11,749","1,631,019","13,699","22,332"
10211,010,frozen fish,ton,2024,8,"13,699","10,783","5,402","5,192","10,594","1,488,520","13,463","22,172"
10211,010,frozen fish,ton,2024,9,"13,463","10,292","5,245","4,479","9,724","1,372,343","13,198","22,212"
10211,010,frozen fish,ton,2024,10,"13,198","9,940","5,119","5,599","10,718","1,540,112","11,927","22,272"
10211,010,frozen fish,ton,2024,11,"11,927","11,639","5,383","6,194","11,577","1,641,021","13,280","22,212"
10211,010,frozen fish,ton,2024,12,"13,280","10,762","4,783","4,597","9,379","1,331,887","14,820","22,252"
10211,010,frozen fish,ton,2025,1,"14,820","10,802","4,836","4,015","8,851","1,297,995","17,477","22,302"
10211,010,frozen fish,ton,2025,2,"17,477","10,534","4,940","4,885","9,825","1,365,542","20,184","22,312"
10211,010,frozen fish,ton,2025,3,"20,184","9,870","5,203","4,717","9,920","1,378,627","19,433","22,222"
10211,010,frozen fish,ton,2025,4,"19,443","9,753","5,839","4,477","10,315","1,441,597","20,317","22,162"
10211,010,frozen fish,ton,2025,5,20317.437,11178.792,5559.59,4891.287,10450.877,1404114.911,23291.221,22182
10211,010,frozen fish,ton,2025,6,23291.221,9580.373,5136.369,4505.594,9641.963,1263276.048,27815.393,22282
10211,020,minced fish meat,ton,2021,1,"4,569","5,834","2,982","2,807","5,788","552,645","4,615","10,260"
10211,020,minced fish meat,ton,2021,2,"4,615","5,636","2,999","2,285","5,284","513,341","4,966","10,260"
10211,020,minced fish meat,ton,2021,3,"4,966","6,879","3,439","2,574","6,013","598,832","5,833","10,260"
10211,020,minced fish meat,ton,2021,4,"5,833","5,661","3,101","2,718","5,819","590,871","5,674","10,260"
10211,020,minced fish meat,ton,2021,5,"5,674","5,013","2,208","2,465","4,673","491,339","6,014","10,260"
10211,020,minced fish meat,ton,2021,6,"6,014","4,528","2,543","2,321","4,864","508,205","5,677","10,260"
10211,020,minced fish meat,ton,2021,7,"5,677","4,585","2,949","2,647","5,596","577,746","4,622","10,260"
10211,020,minced fish meat,ton,2021,8,"4,622","6,065","3,349","2,370","5,719","602,432","4,968","10,260"
10211,020,minced fish meat,ton,2021,9,"4,968","6,208","3,551","3,059","6,610","704,084","4,567","10,260"
10211,020,minced fish meat,ton,2021,10,"4,567","6,831","3,253","3,707","6,960","760,705","4,438","10,260"
10211,020,minced fish meat,ton,2021,11,"4,438","7,086","3,517","3,183","6,700","733,200","4,824","10,260"
10211,020,minced fish meat,ton,2021,12,"4,824","6,886","4,239","3,139","7,378","792,050","4,331","10,260"
10211,020,minced fish meat,ton,2022,1,"4,331","6,912","3,485","2,473","5,958","645,198","5,285","10,260"
10211,020,minced fish meat,ton,2022,2,"5,285","5,506","2,822","2,828","5,650","616,064","5,141","10,260"
10211,020,minced fish meat,ton,2022,3,"5,141","6,522","3,598","2,733","6,331","690,333","5,332","10,260"
10211,020,minced fish meat,ton,2022,4,"5,332","5,925","3,096","2,477","5,573","608,761","5,089","10,260"
10211,020,minced fish meat,ton,2022,5,"5,089","5,605","2,763","2,560","5,323","592,351","5,372","10,260"
